Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1787510224,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1787510225,5,,Aggregated,0.000000,0.000000,12,14,15,15,18,20,22,22,22,22,22,168,0,11,11.3489172619579,3.616900066845119,22.418900043703616,1589.8630952380952
1787510226,5,,Aggregated,0.000000,0.000000,11,13,15,16,18,20,22,22,25,25,25,333,5,11,11.536867870996753,3.616900066845119,24.582299985922873,1537.018018018018
1787510227,5,,Aggregated,5.000000,0.000000,11,13,15,16,19,21,22,22,25,25,25,503,9,11,11.47376660328862,3.616900066845119,24.582299985922873,1459.107355864811
1787510228,5,,Aggregated,87.000000,0.000000,11,13,15,16,19,21,24,28,38,38,38,661,11,11,11.768285781793217,3.616900066845119,37.51369996462017,1387.302571860817
1787510229,5,,Aggregated,114.000000,1.666667,11,14,15,16,19,21,24,28,38,38,38,823,15,11,11.829221630491597,3.616900066845119,37.51369996462017,1448.7217496962332
1787510230,5,,Aggregated,127.500000,2.250000,12,14,15,17,20,23,28,34,71,71,71,963,18,12,12.513676532428143,3.616900066845119,70.8030000096187,1520.0623052959502
1787510231,5,,Aggregated,133.200000,2.200000,12,14,16,17,20,22,28,33,53,71,71,1124,19,12,12.560400000613454,3.616900066845119,70.8030000096187,1554.6565836298932
1787510232,5,,Aggregated,138.166667,2.500000,12,14,16,17,20,23,29,35,53,71,71,1278,20,12,12.74089734048141,3.616900066845119,70.8030000096187,1525.943661971831
1787510233,5,,Aggregated,138.285714,2.571429,12,14,16,17,21,24,32,38,53,71,71,1428,22,12,13.042653362163675,3.616900066845119,70.8030000096187,1519.3060224089636
1787510234,5,,Aggregated,141.125000,2.375000,12,15,17,18,22,27,33,38,53,71,71,1563,25,12,13.496306718217468,3.616900066845119,70.8030000096187,1499.658349328215
1787510235,5,,Aggregated,142.444444,2.222222,12,15,17,18,22,27,33,38,53,71,71,1713,27,12,13.598034851472136,3.616900066845119,70.8030000096187,1527.9719789842381
1787510237,5,,Aggregated,142.900000,2.200000,12,15,17,19,23,28,36,40,70,71,71,1839,89,12,14.0016306149396,3.616900066845119,70.8030000096187,1448.4301250679716
1787510238,5,,Aggregated,155.800000,2.500000,12,15,17,18,22,28,35,39,53,71,71,2005,176,12,13.781465436424828,3.616900066845119,70.8030000096187,1341.884289276808
1787510239,5,,Aggregated,149.700000,8.400000,12,14,17,18,22,27,34,39,53,71,71,2176,265,12,13.46684632356782,3.616900066845119,70.8030000096187,1252.5018382352941
