Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1787510369,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1787510370,20,,Aggregated,0.000000,0.000000,18,23,26,28,32,36,39,41,43,43,43,273,3,18,19.658703666569277,4.202999989502132,42.712199967354536,1596.0
1787510371,20,,Aggregated,0.000000,0.000000,34,45,53,57,69,77,82,86,91,91,91,556,8,34,36.93190215992165,4.202999989502132,91.47750004194677,1601.1618705035971
1787510372,20,,Aggregated,218.000000,3.000000,43,53,59,62,70,76,81,85,92,92,92,840,11,43,42.719345714985614,4.202999989502132,91.98979998473078,1557.4190476190477
1787510373,20,,Aggregated,252.000000,3.500000,46,55,60,63,70,77,81,84,91,92,92,1135,12,46,45.49524704792377,4.202999989502132,91.98979998473078,1519.3947136563877
1787510374,20,,Aggregated,261.000000,3.333333,47,55,60,62,70,76,80,82,91,92,92,1437,15,47,46.47778886525581,4.202999989502132,91.98979998473078,1507.9025748086292
1787510375,20,,Aggregated,271.000000,3.000000,47,55,60,62,69,75,80,82,91,92,92,1739,15,47,47.05431656085882,4.202999989502132,91.98979998473078,1505.7211040828063
1787510376,20,,Aggregated,276.400000,3.000000,47,55,59,62,69,75,80,84,110,110,110,2048,21,47,47.606747313579945,4.202999989502132,113.39810001663864,1531.86474609375
1787510377,20,,Aggregated,281.166667,2.500000,48,55,60,62,69,75,80,84,110,110,110,2342,26,48,48.17228061444286,4.202999989502132,113.39810001663864,1513.7749786507259
1787510378,20,,Aggregated,283.285714,2.857143,48,55,59,62,69,75,81,85,110,110,110,2643,32,48,48.403053764298605,4.202999989502132,113.39810001663864,1542.0609156261824
1787510379,20,,Aggregated,285.250000,3.250000,48,55,59,62,69,75,80,85,110,110,110,2938,34,48,48.74706044914378,4.202999989502132,113.39810001663864,1537.5374404356705
1787510380,20,,Aggregated,286.777778,3.444444,49,55,60,63,70,77,82,87,110,110,110,3219,36,49,49.363388567737616,4.202999989502132,113.39810001663864,1542.395153774464
1787510381,20,,Aggregated,287.600000,3.400000,49,55,60,63,70,77,82,87,110,110,110,3511,38,49,49.573204186934646,4.202999989502132,113.39810001663864,1542.3793790942752
1787510382,20,,Aggregated,293.500000,3.200000,49,56,60,63,71,77,83,87,110,110,110,3801,44,49,49.950229229168585,4.202999989502132,113.39810001663864,1537.4461983688502
1787510383,20,,Aggregated,295.400000,3.000000,49,56,61,63,71,77,82,87,110,110,110,4094,48,49,50.19222723512806,4.202999989502132,113.39810001663864,1533.156082071324
