Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1787510002,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1787510003,10,,Aggregated,0.000000,0.000000,20,23,25,27,31,33,35,39,40,40,40,270,2,20,20.252185928445584,5.764500005170703,40.48480000346899,1456.9333333333334
1787510004,20,,Aggregated,0.000000,0.000000,32,53,59,65,75,80,85,91,110,110,110,513,7,32,40.16674542164187,5.764500005170703,106.77129996474832,1444.485380116959
1787510005,20,,Aggregated,235.000000,2.000000,50,59,66,70,77,83,92,98,110,110,110,778,12,50,47.387775706766526,5.764500005170703,113.97160007618368,1357.311053984576
1787510006,20,,Aggregated,243.000000,3.000000,51,59,66,69,77,82,91,98,110,110,110,1058,17,51,49.31306370643156,5.764500005170703,113.97160007618368,1361.109640831758
1787510007,20,,Aggregated,245.666667,4.000000,52,60,66,69,75,81,89,93,110,110,110,1341,18,52,50.70180261233651,5.764500005170703,113.97160007618368,1351.8053691275168
1787510008,20,,Aggregated,254.250000,4.000000,52,60,65,68,75,81,88,92,110,110,110,1622,22,52,51.41634513208018,5.764500005170703,113.97160007618368,1365.1596794081381
1787510009,20,,Aggregated,260.000000,3.600000,53,61,66,69,76,82,92,100,140,140,140,1887,26,53,52.540943774574345,5.764500005170703,144.85749998129904,1373.5606783253843
1787510010,20,,Aggregated,263.666667,3.666667,53,61,66,69,76,82,92,100,140,140,140,2165,29,53,52.8414067912279,5.764500005170703,144.85749998129904,1401.4739030023095
1787510011,20,,Aggregated,263.428571,3.714286,52,60,65,68,75,81,91,100,140,140,140,2451,30,52,52.8190479818458,5.764500005170703,144.85749998129904,1417.6328029375766
1787510012,20,,Aggregated,265.625000,3.625000,52,60,65,68,75,81,90,99,140,140,140,2743,34,52,52.91891203203683,5.764500005170703,144.85749998129904,1406.2245716368939
1787510013,20,,Aggregated,268.444444,3.333333,52,60,65,68,75,80,89,98,130,140,140,3032,41,52,52.94360320061067,5.764500005170703,144.85749998129904,1418.851253298153
1787510014,20,,Aggregated,270.000000,3.300000,53,60,65,68,75,80,88,96,130,140,140,3309,46,53,53.24243224685689,5.764500005170703,144.85749998129904,1445.1435478996675
1787510015,20,,Aggregated,275.400000,3.800000,53,60,65,68,75,80,88,96,130,140,140,3586,47,53,53.49122186394474,5.764500005170703,144.85749998129904,1459.3061907417737
1787510016,20,,Aggregated,278.000000,4.000000,53,60,65,69,75,81,89,98,130,140,140,3845,49,53,53.97141945496279,5.764500005170703,144.85749998129904,1445.9466840052016
