Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1787510320,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1787510321,50,,Aggregated,0.000000,0.000000,150,170,180,180,200,290,380,400,410,410,410,259,1,150,159.7364980733727,51.34069989435375,412.5999000389129,1580.2432432432433
1787510322,100,,Aggregated,0.000000,0.000000,180,240,290,300,380,550,780,830,930,930,930,525,2,180,234.7622552416509,51.34069989435375,925.9871999965981,1654.952380952381
1787510323,100,,Aggregated,206.000000,1.000000,270,320,360,370,440,550,710,820,1300,1300,1300,782,4,270,280.1097035832296,51.34069989435375,1268.3306999970227,1602.0780051150896
1787510324,100,,Aggregated,231.000000,1.000000,300,320,350,370,430,500,650,780,930,1300,1300,1076,6,300,291.61702472312794,51.34069989435375,1268.3306999970227,1590.0065055762082
1787510325,100,,Aggregated,240.666667,1.000000,300,320,350,370,420,500,610,760,930,1300,1300,1363,10,300,299.5330179029029,51.34069989435375,1268.3306999970227,1538.1115187087307
1787510326,100,,Aggregated,254.750000,1.250000,300,330,360,370,420,480,590,710,930,1300,1300,1659,15,300,305.1268335156319,51.34069989435375,1268.3306999970227,1519.9463532248342
1787510327,100,,Aggregated,262.400000,1.800000,300,330,360,370,420,480,580,700,930,1300,1300,1950,17,300,307.928589027172,51.34069989435375,1268.3306999970227,1534.1451282051282
1787510328,100,,Aggregated,265.833333,2.500000,300,330,360,370,420,480,570,680,870,1300,1300,2251,22,300,310.52628871704474,51.34069989435375,1268.3306999970227,1536.3998223011995
1787510329,100,,Aggregated,270.571429,2.285714,310,340,360,370,420,480,560,650,870,1300,1300,2516,24,310,314.72789769565065,51.34069989435375,1268.3306999970227,1538.0238473767886
1787510330,100,,Aggregated,273.250000,2.625000,310,340,360,370,420,480,560,640,870,1300,1300,2813,27,310,316.1025867058137,51.34069989435375,1268.3306999970227,1522.2499111269108
1787510331,100,,Aggregated,273.000000,2.666667,310,340,360,370,420,480,550,640,850,1300,1300,3090,33,310,318.1688358911545,51.34069989435375,1268.3306999970227,1530.3660194174756
1787510332,100,,Aggregated,274.800000,2.700000,310,340,360,370,420,480,550,620,850,1300,1300,3387,37,310,318.5638567179927,51.34069989435375,1268.3306999970227,1527.981694715087
1787510333,100,,Aggregated,282.600000,3.200000,310,340,360,370,420,470,550,610,850,1300,1300,3681,38,310,319.4044468360448,51.34069989435375,1268.3306999970227,1538.4115729421353
1787510334,100,,Aggregated,287.100000,3.400000,310,340,360,370,420,480,550,610,850,1300,1300,3950,38,310,321.53972784909007,51.34069989435375,1268.3306999970227,1528.4435443037976
