Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1787510450,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1787510451,50,,Aggregated,0.000000,0.000000,150,160,170,170,200,310,370,400,410,410,410,251,0,150,162.78591553172268,49.50510000344366,412.25320007652044,1471.4262948207172
1787510452,100,,Aggregated,0.000000,0.000000,170,260,290,310,390,540,770,820,900,900,900,507,3,170,238.51170610885376,49.50510000344366,897.9693000437692,1542.6055226824458
1787510453,100,,Aggregated,3.000000,0.000000,270,320,330,340,410,520,760,850,1100,1100,1100,784,3,270,277.9981025464343,49.50510000344366,1051.6888999845833,1492.6913265306123
1787510454,100,,Aggregated,139.000000,0.500000,310,340,390,410,510,600,760,830,1100,1100,1100,996,5,310,315.2625133504579,49.50510000344366,1051.6888999845833,1514.1686746987953
1787510455,100,,Aggregated,176.666667,1.000000,320,370,420,440,520,590,750,800,1000,1100,1100,1218,7,320,333.53294737022276,49.50510000344366,1051.6888999845833,1527.9983579638752
1787510456,100,,Aggregated,200.500000,0.750000,340,390,420,450,530,600,730,810,1000,1100,1100,1459,10,340,347.04077881894943,49.50510000344366,1051.6888999845833,1502.8142563399588
1787510457,100,,Aggregated,203.400000,1.000000,360,400,440,460,540,600,740,810,1000,1100,1100,1655,12,360,361.276125012731,49.50510000344366,1051.6888999845833,1532.9697885196374
1787510458,100,,Aggregated,206.166667,1.166667,370,430,460,490,560,620,760,820,1000,1100,1100,1843,16,370,376.9911359171285,49.50510000344366,1051.6888999845833,1536.9663591969615
1787510459,100,,Aggregated,210.714286,1.428571,380,440,470,490,560,630,750,820,1000,1100,1100,2080,18,380,384.2939793723277,49.50510000344366,1051.6888999845833,1542.9769230769232
1787510460,100,,Aggregated,209.000000,1.625000,370,430,460,480,550,610,740,810,1000,1100,1100,2364,21,370,378.90485097035054,49.50510000344366,1051.6888999845833,1546.063874788494
1787510461,100,,Aggregated,206.555556,1.777778,360,420,450,470,540,610,720,800,1000,1100,1100,2638,21,360,375.40477873146546,49.50510000344366,1051.6888999845833,1569.1846095526914
1787510462,100,,Aggregated,210.000000,1.800000,360,400,450,470,530,600,700,790,1000,1100,1100,2909,25,360,372.79528243159547,49.50510000344366,1051.6888999845833,1581.477139910622
1787510463,100,,Aggregated,237.900000,2.100000,360,400,440,460,530,590,690,790,990,1100,1100,3174,27,360,372.8304758014201,49.50510000344366,1051.6888999845833,1575.4524259609325
1787510464,100,,Aggregated,237.400000,2.000000,350,400,440,460,520,590,690,780,990,1100,1100,3435,30,350,371.68122780013806,49.50510000344366,1051.6888999845833,1577.3892285298398
