Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1787510049,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1787510050,50,,Aggregated,0.000000,0.000000,160,160,170,170,180,250,330,360,380,380,380,262,4,160,160.0643996156411,49.100999953225255,375.52370002958924,1670.9809160305344
1787510051,100,,Aggregated,0.000000,0.000000,170,240,300,320,380,540,750,840,870,870,870,520,9,170,235.28765769061954,49.100999953225255,870.9317999891937,1611.8403846153847
1787510052,100,,Aggregated,35.000000,0.000000,260,320,330,350,400,520,690,820,870,870,870,800,11,260,273.06023362325504,49.100999953225255,870.9317999891937,1558.42625
1787510053,100,,Aggregated,158.500000,2.500000,310,330,340,370,420,510,630,750,860,870,870,1074,14,310,293.2063542814575,49.100999953225255,870.9317999891937,1502.5819366852886
1787510054,100,,Aggregated,192.666667,3.000000,320,330,350,380,440,500,600,730,860,870,870,1348,18,320,304.0326316010149,49.100999953225255,870.9317999891937,1481.7047477744807
1787510055,100,,Aggregated,214.250000,3.000000,320,330,360,380,440,500,600,690,860,870,870,1626,24,320,310.6787487079657,49.100999953225255,870.9317999891937,1485.0276752767527
1787510056,100,,Aggregated,226.400000,3.200000,320,340,370,380,440,500,600,690,860,870,870,1905,28,320,316.06309627301334,49.100999953225255,870.9317999891937,1495.561154855643
1787510057,100,,Aggregated,234.500000,3.500000,320,340,370,380,440,500,580,680,850,870,870,2180,29,320,319.55481155961326,49.100999953225255,870.9317999891937,1488.302752293578
1787510058,100,,Aggregated,239.142857,3.428571,320,340,370,380,440,500,580,680,850,870,870,2457,30,320,323.0519392352804,49.100999953225255,870.9317999891937,1492.2560032560032
1787510059,100,,Aggregated,244.875000,3.500000,320,340,370,390,440,490,580,650,850,870,870,2722,32,320,326.2604466942002,49.100999953225255,870.9317999891937,1477.811535635562
1787510060,100,,Aggregated,248.222222,3.222222,320,340,370,390,440,490,570,640,850,870,870,2996,37,320,328.3066587125197,49.100999953225255,870.9317999891937,1474.7700267022697
1787510061,100,,Aggregated,251.400000,3.200000,330,340,380,390,440,490,570,630,850,920,920,3266,40,330,331.27209969439934,49.100999953225255,920.0431000208482,1459.722290263319
1787510062,100,,Aggregated,274.700000,3.400000,330,340,380,390,440,490,570,630,850,920,920,3536,40,330,332.72215446895933,49.100999953225255,920.0431000208482,1457.766685520362
1787510063,100,,Aggregated,273.200000,3.200000,330,340,380,390,440,490,570,620,850,920,920,3829,41,330,332.86795711739376,49.100999953225255,920.0431000208482,1470.981196134761
