Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1787510385,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1787510386,10,,Aggregated,0.000000,0.000000,19,22,25,26,30,32,34,35,43,43,43,274,3,19,19.710757663850774,5.305900005623698,42.51759999897331,1437.1605839416059
1787510387,20,,Aggregated,0.000000,0.000000,31,42,48,53,66,75,94,110,130,130,130,558,7,31,36.28181881817078,5.305900005623698,129.43540001288056,1580.804659498208
1787510388,20,,Aggregated,83.000000,2.000000,39,47,53,57,65,72,84,100,130,130,130,877,12,39,40.36285188298634,5.305900005623698,129.43540001288056,1609.1676168757126
1787510389,20,,Aggregated,174.500000,3.500000,43,50,54,57,64,71,80,94,120,130,130,1184,15,43,42.60188133569475,5.305900005623698,129.43540001288056,1566.6841216216217
1787510390,20,,Aggregated,220.000000,2.666667,44,51,56,59,66,72,78,88,120,130,130,1482,19,44,44.372303914259895,5.305900005623698,129.43540001288056,1530.638326585695
1787510391,20,,Aggregated,243.000000,3.500000,45,52,57,59,66,72,79,86,120,130,130,1788,20,45,45.46472270854788,5.305900005623698,129.43540001288056,1537.351230425056
1787510392,20,,Aggregated,256.000000,3.200000,46,53,57,60,67,73,80,84,120,130,130,2090,27,46,46.19186713124077,5.305900005623698,129.43540001288056,1525.2842105263157
1787510393,20,,Aggregated,262.833333,3.333333,46,53,58,60,67,72,79,84,120,130,130,2385,27,46,46.8063230204066,5.305900005623698,129.43540001288056,1526.7844863731657
1787510394,20,,Aggregated,268.285714,3.000000,47,54,58,60,67,72,78,84,120,130,130,2685,29,47,47.29729128643364,5.305900005623698,129.43540001288056,1540.9359404096833
1787510395,20,,Aggregated,271.750000,3.375000,47,54,58,60,67,72,77,83,120,130,130,2991,33,47,47.39429097422886,5.305900005623698,129.43540001288056,1541.3059177532598
1787510396,20,,Aggregated,274.777778,3.000000,47,54,58,60,67,72,78,83,110,130,130,3294,34,47,47.693867578871526,5.305900005623698,129.43540001288056,1544.0868245294475
1787510397,20,,Aggregated,278.000000,2.900000,47,54,58,60,67,72,77,83,110,130,130,3606,39,47,47.66753497073133,5.305900005623698,129.43540001288056,1558.051026067665
1787510398,20,,Aggregated,300.000000,3.100000,47,54,58,60,67,72,78,83,110,130,130,3906,40,47,47.99194813227206,5.305900005623698,129.43540001288056,1549.7076292882743
1787510399,20,,Aggregated,304.100000,2.900000,48,54,58,61,67,73,79,85,110,130,130,4188,43,48,48.40702700668056,5.305900005623698,129.43540001288056,1544.0988538681947
