Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1787510161,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1787510162,25,,Aggregated,0.000000,0.000000,64,69,76,80,88,96,100,110,110,110,110,293,3,64,66.83651569860419,39.28959998302162,111.20530008338392,1529.0819112627987
1787510163,50,,Aggregated,0.000000,0.000000,93,140,140,150,160,170,230,280,350,350,350,579,7,93,107.10609378333369,39.28959998302162,353.7422000663355,1475.0604490500864
1787510164,50,,Aggregated,254.000000,1.000000,140,150,150,160,170,180,200,260,350,350,350,875,9,140,122.21349085774273,39.28959998302162,353.7422000663355,1504.3005714285714
1787510165,50,,Aggregated,268.500000,3.500000,140,150,160,160,170,190,200,230,340,350,350,1157,13,140,131.148812793217,39.28959998302162,353.7422000663355,1549.1348314606741
1787510166,50,,Aggregated,279.666667,3.000000,150,160,160,170,180,190,200,210,340,350,350,1444,13,150,137.35578961282133,39.28959998302162,353.7422000663355,1537.5138504155125
1787510167,50,,Aggregated,280.500000,2.750000,150,160,170,170,180,190,200,210,340,350,350,1715,18,150,141.80375900989773,39.28959998302162,353.7422000663355,1537.057725947522
1787510168,50,,Aggregated,280.400000,2.600000,150,160,170,170,180,190,200,210,340,350,350,1982,22,150,145.4740723024224,39.28959998302162,353.7422000663355,1560.1821392532795
1787510169,50,,Aggregated,280.333333,3.000000,150,160,170,170,180,190,200,210,300,350,350,2277,23,150,147.243583575658,39.28959998302162,353.7422000663355,1535.596398770312
1787510170,50,,Aggregated,278.571429,3.142857,150,160,170,170,180,190,210,210,300,350,350,2573,23,150,148.31045367405704,39.28959998302162,353.7422000663355,1546.86474931986
1787510171,50,,Aggregated,279.500000,2.875000,150,160,170,170,180,190,200,210,300,350,350,2853,24,150,149.2028446555744,39.28959998302162,353.7422000663355,1559.4076410795653
1787510172,50,,Aggregated,280.222222,2.555556,150,160,170,170,180,190,200,210,300,350,350,3142,27,150,150.218687556264,39.28959998302162,353.7422000663355,1547.9570337364735
1787510173,50,,Aggregated,281.700000,2.400000,160,160,170,170,180,190,200,210,300,350,350,3404,31,160,151.34622508875552,39.28959998302162,353.7422000663355,1534.6856639247944
1787510174,50,,Aggregated,284.100000,2.600000,160,160,170,180,190,200,210,220,300,350,350,3692,35,160,152.3772409811799,39.28959998302162,353.7422000663355,1519.751625135428
1787510175,50,,Aggregated,283.800000,2.400000,160,160,170,180,190,200,210,220,300,350,350,3977,35,160,153.0243470212037,39.28959998302162,353.7422000663355,1544.4267035453859
