Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/items [GET],1103,0,300,314.04904043724116,51.34069989435375,1268.3306999970227,4340.801450589302,78.69661273953956,0.0,300,330,350,370,410,470,550,620,930,1300,1300
GET,/items/:id [GET],1108,0,300,310.85613917188283,52.673200028948486,873.7132999813184,214.95126353790613,79.05335169121471,0.0,300,340,350,370,410,450,510,530,840,870,870
POST,/items/:id/reserve [POST],1251,38,320,332.744243405134,63.79949999973178,851.3660000171512,167.2486011191047,89.2560857091242,2.711216032731191,320,350,370,380,430,490,580,680,830,850,850
GET,/metrics/consistency [GET],173,0,320,320.3025317906989,62.951099942438304,564.763700007461,4410.768786127168,12.34316772796042,0.0,320,330,370,370,450,490,530,540,560,560,560
POST,/reservations/:id/release [POST],315,0,330,341.5296657129176,139.9436000501737,657.60879998561,123.78095238095239,22.47455395553487,0.0,330,360,380,390,450,500,550,610,660,660,660
,Aggregated,3950,38,310,321.53972784909007,51.34069989435375,1268.3306999970227,1528.4435443037976,281.82377182337376,2.711216032731191,310,340,360,370,420,480,550,610,850,1300,1300
