Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1787509970,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1787509971,5,,Aggregated,0.000000,0.000000,11,13,13,14,17,20,21,23,23,23,23,169,2,11,11.300501771155503,3.342099953442812,23.1144999852404,1432.6627218934912
1787509972,5,,Aggregated,0.000000,0.000000,11,13,14,15,18,20,21,22,23,23,23,338,4,11,11.400885797331672,3.342099953442812,23.1144999852404,1458.7100591715975
1787509973,5,,Aggregated,120.000000,1.000000,11,13,14,15,17,20,22,23,25,25,25,504,7,11,11.060365078423823,3.342099953442812,24.79769999627024,1467.218253968254
1787509974,5,,Aggregated,144.500000,2.000000,10,13,13,14,17,19,22,23,25,25,25,686,9,10,10.76893877484442,3.342099953442812,24.912599939852953,1509.600583090379
1787509975,5,,Aggregated,152.000000,2.000000,11,13,14,14,17,19,22,23,33,33,33,859,11,11,10.912043421948816,3.342099953442812,32.61269989889115,1513.4854481955763
1787509976,5,,Aggregated,158.000000,2.250000,11,13,14,15,17,19,22,23,26,33,33,1027,14,11,10.941262901833184,3.342099953442812,32.61269989889115,1526.9883154819863
1787509977,5,,Aggregated,160.600000,2.200000,11,13,14,15,17,19,21,23,26,33,33,1199,17,11,10.962099000016185,3.342099953442812,32.61269989889115,1525.3394495412845
1787509978,5,,Aggregated,161.833333,2.000000,11,13,14,15,17,19,21,23,26,33,33,1359,20,11,11.070245253970686,3.342099953442812,32.61269989889115,1517.3789551140544
1787509979,5,,Aggregated,163.714286,2.285714,11,13,14,15,17,19,21,23,26,33,33,1526,20,11,11.150769922387363,3.342099953442812,32.61269989889115,1521.5779816513761
1787509980,5,,Aggregated,164.250000,2.250000,11,13,14,15,17,19,21,23,26,33,33,1693,22,11,11.163801359624987,3.342099953442812,32.61269989889115,1502.743650324867
1787509981,5,,Aggregated,163.666667,2.222222,11,13,14,15,17,19,21,22,26,33,33,1869,23,11,11.089691868161013,3.342099953442812,32.61269989889115,1512.414660246121
1787509982,5,,Aggregated,164.300000,2.100000,11,13,14,15,17,19,21,22,26,33,33,2027,23,11,11.16919644884756,3.342099953442812,32.61269989889115,1511.3394178589049
1787509983,5,,Aggregated,169.700000,2.200000,11,13,14,15,17,19,21,22,26,33,33,2193,23,11,11.1926433663625,3.342099953442812,32.61269989889115,1503.9648882808938
1787509984,5,,Aggregated,168.800000,1.900000,11,13,14,15,17,19,21,22,26,33,33,2351,24,11,11.230887963505076,3.342099953442812,32.61269989889115,1505.5942152275627
