Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/items [GET],1091,0,310,318.33530449151385,53.03399998228997,977.8102999553084,4341.122823098075,77.81118200520997,0.0,310,330,360,380,410,460,560,650,940,980,980
GET,/items/:id [GET],1074,0,310,314.02426666449634,50.19670003093779,802.0551999798045,214.94506517690874,76.59872545700779,0.0,310,320,360,370,420,460,550,600,770,800,800
POST,/items/:id/reserve [POST],1259,40,330,332.09310412925475,69.3942999932915,975.7939999690279,167.25814138204925,89.79310554038437,2.8528389369462865,330,340,380,390,430,470,550,640,810,980,980
GET,/metrics/consistency [GET],185,0,320,321.53049729311385,63.52780002634972,681.6286999965087,4410.524324324324,13.194380083376576,0.0,320,330,370,380,400,440,500,530,680,680,680
POST,/reservations/:id/release [POST],329,0,330,334.3013334321566,142.43500004522502,579.7510000411421,123.5775075987842,23.464600256383207,0.0,330,340,380,390,410,460,510,540,580,580,580
,Aggregated,3938,40,320,323.04199552946875,50.19670003093779,977.8102999553084,1532.300152361605,280.8619933423619,2.8528389369462865,320,330,370,380,420,460,540,610,820,980,980
