Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1787510065,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1787510066,50,,Aggregated,0.000000,0.000000,150,150,160,160,180,270,330,370,370,370,370,268,1,150,153.82825373107246,50.19670003093779,371.2140000425279,1561.6791044776119
1787510067,100,,Aggregated,0.000000,0.000000,170,250,280,300,370,530,760,790,940,940,940,542,2,170,229.0320195563952,50.19670003093779,942.0547999907285,1562.5442804428044
1787510068,100,,Aggregated,36.000000,0.000000,270,310,320,340,390,470,670,770,940,940,940,820,5,270,265.6237258537525,50.19670003093779,942.0547999907285,1582.601219512195
1787510069,100,,Aggregated,166.000000,0.500000,300,320,330,360,400,470,640,760,820,940,940,1109,6,300,282.7124683491044,50.19670003093779,942.0547999907285,1608.7592425608657
1787510070,100,,Aggregated,202.000000,0.666667,300,320,340,370,410,470,600,710,820,940,940,1399,10,300,292.69448563115697,50.19670003093779,942.0547999907285,1557.892065761258
1787510071,100,,Aggregated,221.250000,1.250000,310,320,340,370,410,470,580,680,820,940,940,1679,15,310,300.16483531779755,50.19670003093779,942.0547999907285,1562.3484216795712
1787510072,100,,Aggregated,236.000000,1.600000,310,330,360,370,410,470,570,670,940,980,980,1962,21,310,306.06785902052604,50.19670003093779,977.8102999553084,1560.764016309888
1787510073,100,,Aggregated,244.500000,2.000000,310,330,360,380,420,470,560,650,820,980,980,2244,25,310,309.982529187902,50.19670003093779,977.8102999553084,1541.4197860962568
1787510074,100,,Aggregated,249.571429,2.285714,310,330,360,380,420,470,560,650,820,980,980,2529,28,310,313.2189362189361,50.19670003093779,977.8102999553084,1536.536575721629
1787510075,100,,Aggregated,253.500000,2.625000,310,330,360,380,420,470,550,640,820,980,980,2810,29,310,316.2846667252504,50.19670003093779,977.8102999553084,1547.902846975089
1787510076,100,,Aggregated,256.666667,2.888889,310,330,360,380,420,460,550,640,810,980,980,3095,33,310,317.981858060301,50.19670003093779,977.8102999553084,1549.994830371567
1787510077,100,,Aggregated,259.500000,2.800000,320,330,370,380,420,460,550,640,810,980,980,3380,34,320,320.0394401467645,50.19670003093779,977.8102999553084,1541.8742603550295
1787510078,100,,Aggregated,283.700000,2.900000,320,330,370,380,420,460,540,630,810,980,980,3657,36,320,321.33570505718814,50.19670003093779,977.8102999553084,1535.7366694011484
1787510079,100,,Aggregated,282.300000,3.200000,320,330,370,380,420,460,540,610,820,980,980,3938,40,320,323.04199552946875,50.19670003093779,977.8102999553084,1532.300152361605
