Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/items [GET],929,0,350,365.3730290616833,49.50510000344366,1045.4897000454366,4566.449946178686,66.24360078253135,0.0,350,390,440,450,520,580,670,770,1000,1000,1000
GET,/items/:id [GET],926,0,340,364.44869470623166,62.14729999192059,1051.6888999845833,214.94060475161987,66.02968172725944,0.0,340,390,440,450,530,600,710,770,1100,1100,1100
POST,/items/:id/reserve [POST],1135,30,350,376.21943823570626,93.08749996125698,1028.4350999863818,167.30132158590308,80.93270924453506,2.1391905527189885,350,400,450,460,520,590,690,770,990,1000,1000
GET,/metrics/consistency [GET],162,0,380,397.32832900955583,74.73769993521273,828.9686000207439,4642.598765432099,11.551628984682537,0.0,380,420,460,480,560,670,740,790,830,830,830
POST,/reservations/:id/release [POST],283,0,370,383.17219257994816,141.93390007130802,924.1269000340253,123.9469964664311,20.17969754731579,0.0,370,400,450,460,520,600,660,820,920,920,920
,Aggregated,3435,30,350,371.68122780013806,49.50510000344366,1051.6888999845833,1577.3892285298398,244.93731828632417,2.1391905527189885,350,400,440,460,520,590,690,780,990,1100,1100
