item_id,sku,initial_quantity,available_quantity,active_reserved_quantity,released_reserved_quantity,reconciled_quantity,is_consistent,violations
1,SKU-TEST-001,100,46,54,168,46,True,[]
2,SKU-ROLLBACK-TEST,10,1,9,46,1,True,[]
