Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/items [GET],188,0,8,8.340616491895684,4.017599974758923,21.926900022663176,4330.56914893617,46.89817940088051,0.0,8,9,10,11,12,13,14,15,22,22,22
GET,/items/:id [GET],172,0,7,6.91640232473092,3.266099956817925,13.209400000050664,214.42441860465115,42.906844983784296,0.0,7,8,9,9,10,11,12,12,13,13,13
POST,/items/:id/reserve [POST],243,11,13,12.981289713605165,4.113300004974008,19.786300021223724,166.53086419753086,60.61839145964875,2.744042411753647,13,14,15,16,17,17,19,19,20,20,20
GET,/metrics/consistency [GET],38,0,10,11.512531586432535,7.162600057199597,18.079400062561035,4389.289473684211,9.479419240603507,0.0,11,12,14,16,16,18,18,18,18,18,18
POST,/reservations/:id/release [POST],53,0,13,13.395543390322688,9.308699984103441,20.030400017276406,123.28301886792453,13.221295256631208,0.0,13,14,16,17,17,19,20,20,20,20,20
,Aggregated,694,11,10,10.172262969319453,3.266099956817925,21.926900022663176,1534.3256484149856,173.12413034154827,2.744042411753647,10,12,13,14,16,17,18,19,22,22,22
