Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1787510145,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1787510146,25,,Aggregated,0.000000,0.000000,64,75,81,84,94,100,120,120,120,120,120,282,2,64,68.31672943134443,28.03040004801005,121.65029998868704,1683.790780141844
1787510147,50,,Aggregated,0.000000,0.000000,94,140,150,160,170,170,240,280,330,330,330,568,4,94,108.56724489364662,28.03040004801005,328.9152999641374,1623.4823943661972
1787510148,50,,Aggregated,216.000000,2.000000,140,150,160,160,170,180,190,270,330,330,330,865,6,140,123.58067491242522,28.03040004801005,328.9152999641374,1590.793063583815
1787510149,50,,Aggregated,249.500000,2.000000,140,160,160,160,170,180,190,240,320,330,330,1153,9,140,132.1948203809498,28.03040004801005,328.9152999641374,1574.7346053772767
1787510150,50,,Aggregated,265.666667,1.666667,150,160,160,160,170,180,190,210,320,330,330,1449,14,150,136.31485500215476,28.03040004801005,328.9152999641374,1569.0303657694963
1787510151,50,,Aggregated,270.250000,2.000000,150,160,160,170,180,180,190,210,320,330,330,1748,19,150,139.25937820286958,28.03040004801005,328.9152999641374,1532.0766590389017
1787510152,50,,Aggregated,275.600000,2.400000,150,160,160,170,180,190,190,200,310,330,330,2038,22,150,141.54189950835655,28.03040004801005,328.9152999641374,1548.2958783120707
1787510153,50,,Aggregated,280.000000,3.166667,150,160,160,170,180,180,190,200,310,330,330,2342,29,150,142.3912702806204,28.03040004801005,328.9152999641374,1529.3155422715627
1787510154,50,,Aggregated,282.142857,3.142857,150,160,160,170,180,190,200,200,310,330,330,2628,31,150,144.37291217589384,28.03040004801005,328.9152999641374,1511.3028919330288
1787510155,50,,Aggregated,283.625000,3.625000,150,160,160,170,180,190,190,200,310,330,330,2923,36,150,145.396737152968,28.03040004801005,328.9152999641374,1515.458433116661
1787510156,50,,Aggregated,284.222222,3.222222,150,160,170,170,180,190,190,200,300,330,330,3217,41,150,146.44701830839537,28.03040004801005,328.9152999641374,1512.7081131488965
1787510157,50,,Aggregated,284.600000,3.300000,150,160,160,170,180,190,190,200,300,330,330,3511,44,150,146.88041327140957,28.03040004801005,328.9152999641374,1515.2469381942467
1787510158,50,,Aggregated,292.500000,3.900000,150,160,160,170,180,180,190,200,300,330,330,3807,47,150,147.37699537591567,28.03040004801005,328.9152999641374,1513.3309692671394
1787510159,50,,Aggregated,293.200000,4.000000,150,160,160,170,180,190,190,200,290,330,330,4102,48,150,147.80745170559817,28.03040004801005,328.9152999641374,1513.1189663578741
