Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/items [GET],326,0,40,35.9385917188194,5.1886000437662005,78.64850002806634,4335.638036809816,81.34226775188613,0.0,40,43,46,47,52,57,63,68,79,79,79
GET,/items/:id [GET],351,0,36,32.186029344913884,3.95579996984452,83.03780003916472,214.75783475783476,87.58017172058905,0.0,36,39,43,44,48,53,63,69,83,83,83
POST,/items/:id/reserve [POST],389,9,54,50.03093521572784,10.22030005697161,110.62829999718815,167.01285347043702,97.06178575301749,2.2456454287330523,54,58,61,63,71,78,91,96,110,110,110
GET,/metrics/consistency [GET],53,0,50,45.50146038275001,11.128099984489381,81.60300005692989,4394.962264150943,13.224356413650197,0.0,50,55,57,60,65,73,75,82,82,82,82
POST,/reservations/:id/release [POST],103,0,55,53.57691262468913,16.083099995739758,96.7907999875024,123.55339805825243,25.700164351056046,0.0,55,61,64,66,77,90,93,94,97,97,97
,Aggregated,1222,9,42,41.248208183262484,3.95579996984452,110.62829999718815,1472.524549918167,304.9087459901989,2.2456454287330523,42,50,54,57,63,71,80,91,100,110,110
