Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1787510097,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1787510098,5,,Aggregated,0.000000,0.000000,11,13,14,15,17,19,20,29,37,37,37,161,2,11,11.448480744892443,3.527299966663122,36.55860002618283,1342.9565217391305
1787510099,5,,Aggregated,0.000000,0.000000,11,13,14,15,17,19,20,21,37,37,37,337,4,11,10.979297331144663,3.1988000264391303,36.55860002618283,1364.074183976261
1787510100,5,,Aggregated,69.000000,0.000000,11,13,14,15,17,19,20,23,37,37,37,498,5,11,11.180811848942131,3.1988000264391303,36.55860002618283,1441.2329317269077
1787510101,5,,Aggregated,117.000000,2.000000,11,13,14,15,17,19,20,22,37,37,37,665,8,11,11.117452182421895,3.1988000264391303,36.55860002618283,1388.2781954887218
1787510102,5,,Aggregated,136.666667,1.666667,11,13,14,15,17,19,21,22,37,37,37,832,12,11,11.168478608501923,3.1988000264391303,36.55860002618283,1441.5336538461538
1787510103,5,,Aggregated,144.000000,1.500000,11,13,14,15,17,19,21,23,37,37,37,999,15,11,11.237888591358432,3.1988000264391303,36.55860002618283,1430.955955955956
1787510104,5,,Aggregated,147.200000,1.800000,11,13,14,15,17,19,21,23,35,37,37,1168,16,11,11.219248974780323,3.1988000264391303,36.55860002618283,1425.5667808219177
1787510105,5,,Aggregated,149.000000,2.000000,11,13,14,15,17,19,21,22,35,37,37,1344,16,11,11.1620752250019,3.1988000264391303,36.55860002618283,1464.6450892857142
1787510106,5,,Aggregated,153.000000,2.285714,11,13,14,15,17,19,21,22,35,37,37,1504,17,11,11.212969815421681,3.1988000264391303,36.55860002618283,1464.28125
1787510107,5,,Aggregated,155.250000,2.000000,11,13,14,15,17,19,21,22,35,37,37,1677,20,11,11.197111927198893,3.1988000264391303,36.55860002618283,1486.2432915921288
1787510108,5,,Aggregated,157.111111,1.777778,11,13,14,15,17,19,21,22,35,37,37,1845,21,11,11.191430679133772,3.1988000264391303,36.55860002618283,1498.7468834688348
1787510109,5,,Aggregated,157.600000,1.900000,11,13,14,15,17,19,21,22,34,37,37,2015,23,11,11.206629728406169,3.1988000264391303,36.55860002618283,1520.2774193548387
1787510110,5,,Aggregated,167.800000,2.000000,11,13,14,15,17,19,21,22,34,37,37,2185,24,11,11.165668147304936,3.1988000264391303,36.55860002618283,1530.7588100686498
1787510111,5,,Aggregated,168.100000,1.700000,11,13,14,15,17,19,21,22,34,37,37,2344,26,11,11.213923934386223,3.1988000264391303,36.55860002618283,1528.3127133105802
