Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/items [GET],1130,0,150,145.83110407250317,39.28959998302162,298.33160003181547,4341.655752212389,80.59821079641716,0.0,150,160,160,160,170,180,190,200,260,300,300
GET,/items/:id [GET],1123,0,140,140.34063081128087,41.03469999972731,295.4126000404358,214.9572573463936,80.09892984458095,0.0,140,150,160,160,170,170,190,200,270,300,300
POST,/items/:id/reserve [POST],1201,35,170,165.06865295619517,54.79900003410876,353.7422000663355,167.21898417985014,85.6623461650416,2.4964047591810625,170,180,180,190,190,200,210,230,300,350,350
GET,/metrics/consistency [GET],170,0,160,162.1833682354704,60.64190005417913,337.8562999423593,4412.564705882353,12.125394544593732,0.0,160,170,180,180,190,200,210,280,340,340,340
POST,/reservations/:id/release [POST],353,0,170,171.0128252122092,62.81259993556887,240.10789999738336,123.94050991501416,25.178025142597573,0.0,170,180,190,190,200,210,220,220,240,240,240
,Aggregated,3977,35,160,153.0243470212037,39.28959998302162,353.7422000663355,1544.4267035453859,283.662906493231,2.4964047591810625,160,160,170,180,190,200,210,220,300,350,350
