Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/items [GET],1080,0,140,141.1214627777183,35.13219999149442,382.51159992069006,4341.273148148148,76.99288425953719,0.0,140,150,150,160,160,180,240,270,370,380,380
GET,/items/:id [GET],1173,0,140,139.09071133704657,34.533899975940585,374.8144001001492,214.99147485080988,83.62282707077512,0.0,140,150,150,150,160,180,250,290,350,370,370
POST,/items/:id/reserve [POST],1270,29,160,161.49293338461948,55.98119995556772,415.4397000093013,167.31574803149607,90.53792871260391,2.067401521783869,160,170,170,180,190,200,280,340,400,420,420
GET,/metrics/consistency [GET],164,0,160,152.24864634418316,45.98490009084344,283.0499999690801,4411.884146341464,11.691512054226017,0.0,160,170,170,170,180,190,240,270,280,280,280
POST,/reservations/:id/release [POST],360,0,160,165.12735388953135,56.54210003558546,417.2356000635773,123.36666666666666,25.664294753179064,0.0,160,170,180,180,190,200,270,300,420,420,420
,Aggregated,4047,29,150,149.51204225288745,34.533899975940585,417.2356000635773,1463.1114405732642,288.5094468503213,2.067401521783869,150,160,160,170,180,190,260,290,390,420,420
