Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1787510401,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1787510402,25,,Aggregated,0.000000,0.000000,66,74,78,82,91,98,110,120,130,130,130,288,1,65,67.55423992864154,34.533899975940585,127.2453999845311,1739.9305555555557
1787510403,50,,Aggregated,0.000000,0.000000,92,140,150,160,170,180,230,290,340,340,340,564,1,91,108.82984432523925,34.533899975940585,336.4194999448955,1588.3262411347519
1787510404,50,,Aggregated,10.000000,0.000000,140,150,160,160,170,180,200,250,340,340,340,863,4,140,124.87557253704287,34.533899975940585,336.4194999448955,1524.7334878331403
1787510405,50,,Aggregated,154.000000,0.500000,140,150,160,160,170,180,190,230,330,340,340,1164,7,140,130.92678977609404,34.533899975940585,336.4194999448955,1475.1237113402062
1787510406,50,,Aggregated,196.333333,0.333333,150,150,160,160,170,180,190,210,330,340,340,1461,9,150,135.01868494169585,34.533899975940585,336.4194999448955,1437.570841889117
1787510407,50,,Aggregated,220.500000,1.000000,150,150,160,160,170,180,190,200,330,340,340,1774,12,150,137.1562731109209,34.533899975940585,336.4194999448955,1434.5789177001127
1787510408,50,,Aggregated,237.200000,1.400000,140,150,160,160,170,180,190,200,300,340,340,2084,14,140,138.37690009473422,34.533899975940585,336.4194999448955,1442.4001919385796
1787510409,50,,Aggregated,246.500000,1.666667,150,150,160,160,170,180,190,190,300,340,340,2395,17,150,139.34828525973924,34.533899975940585,336.4194999448955,1454.4926931106472
1787510410,50,,Aggregated,255.857143,1.714286,150,150,160,160,170,180,180,190,300,340,340,2701,20,150,140.24771273541114,34.533899975940585,336.4194999448955,1458.5064790818215
1787510411,50,,Aggregated,263.000000,2.000000,150,150,160,160,170,180,190,190,300,340,340,3010,23,150,141.0244459798405,34.533899975940585,336.4194999448955,1455.056146179402
1787510412,50,,Aggregated,268.333333,1.888889,150,150,160,160,170,180,200,230,300,340,340,3274,23,150,143.27180565009292,34.533899975940585,336.4194999448955,1441.9923640806353
1787510413,50,,Aggregated,271.500000,2.000000,150,160,160,160,170,180,200,230,300,340,340,3569,26,150,143.97792807412532,34.533899975940585,336.4194999448955,1445.5093863827403
1787510414,50,,Aggregated,301.600000,2.300000,150,160,160,170,180,190,200,230,300,340,340,3844,28,150,145.843582153204,34.533899975940585,336.4194999448955,1460.2913631633714
1787510415,50,,Aggregated,298.000000,2.200000,150,160,160,170,180,190,260,290,390,420,420,4047,29,150,149.51204225288745,34.533899975940585,417.2356000635773,1463.1114405732642
