Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1787510193,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1787510194,50,,Aggregated,0.000000,0.000000,160,170,170,180,190,280,360,390,420,420,420,253,0,160,163.92455533562824,58.32609999924898,418.92560000997037,1612.8142292490118
1787510195,100,,Aggregated,0.000000,0.000000,180,240,290,310,380,530,770,840,930,930,930,507,2,180,238.99307889570858,58.32609999924898,931.9243000354618,1404.5542406311638
1787510196,100,,Aggregated,219.000000,0.000000,270,330,340,350,420,510,740,840,1000,1000,1000,774,5,270,280.4474593030387,58.32609999924898,1024.7577000409365,1515.4909560723513
1787510197,100,,Aggregated,237.500000,1.000000,320,340,360,390,440,520,680,790,990,1000,1000,1038,5,310,301.5486969182318,58.32609999924898,1024.7577000409365,1437.71387283237
1787510198,100,,Aggregated,247.333333,1.666667,320,340,370,400,450,520,620,770,990,1000,1000,1301,7,320,315.48648816255997,58.32609999924898,1024.7577000409365,1452.9961568024596
1787510199,100,,Aggregated,251.250000,1.250000,330,350,380,400,450,510,610,750,990,1000,1000,1562,8,330,323.8177274646853,58.32609999924898,1024.7577000409365,1421.9071702944943
1787510200,100,,Aggregated,253.200000,1.200000,330,350,380,400,450,500,590,730,990,1000,1000,1843,9,330,327.261139175461,58.32609999924898,1024.7577000409365,1427.6028214867065
1787510201,100,,Aggregated,254.833333,1.333333,330,350,380,400,450,500,580,720,930,1000,1000,2109,15,330,331.0070765292936,58.32609999924898,1024.7577000409365,1434.5628259838786
1787510202,100,,Aggregated,258.142857,1.285714,330,350,380,400,450,500,580,710,930,1000,1000,2375,17,330,333.97223962137576,58.32609999924898,1024.7577000409365,1422.112842105263
1787510203,100,,Aggregated,258.875000,1.625000,330,350,390,400,450,500,580,690,930,1000,1000,2654,21,330,335.88597121374426,58.32609999924898,1024.7577000409365,1409.7716654107007
1787510204,100,,Aggregated,260.444444,1.777778,330,350,380,400,450,500,580,680,930,1000,1000,2934,23,330,336.19579284325886,58.32609999924898,1024.7577000409365,1426.1019086571234
1787510205,100,,Aggregated,261.500000,2.100000,330,350,380,400,450,500,580,670,900,1000,1000,3210,24,330,336.8874259506689,58.32609999924898,1024.7577000409365,1429.7919003115264
1787510206,100,,Aggregated,267.800000,2.300000,330,350,380,400,450,490,570,670,900,1000,1000,3499,26,330,336.5918731926582,58.32609999924898,1024.7577000409365,1430.6350385824521
1787510207,100,,Aggregated,269.900000,2.200000,330,350,380,400,450,490,570,640,900,1000,1000,3774,28,330,337.5971159251445,58.32609999924898,1024.7577000409365,1438.1306306306305
