Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/items [GET],1088,0,310,315.8315103894839,41.509600006975234,753.9828999433666,4340.944852941177,77.62635494982366,0.0,310,330,360,370,430,480,550,630,710,750,750
GET,/items/:id [GET],1078,0,310,314.3678549174971,41.75839992240071,856.707299943082,214.88311688311688,76.9128774227113,0.0,310,330,360,370,420,470,540,580,830,860,860
POST,/items/:id/reserve [POST],1255,42,330,334.06574047769817,63.05519992019981,942.6581000443548,167.21912350597609,89.5414296525999,2.996605613871869,330,340,370,380,440,480,550,640,900,940,940
GET,/metrics/consistency [GET],184,0,320,327.4854527154948,77.05639989580959,811.4162000128999,4409.722826086957,13.127986498867237,0.0,320,340,380,390,440,490,580,720,810,810,810
POST,/reservations/:id/release [POST],327,0,330,339.3144681967869,135.99229999817908,707.9606000334024,123.50764525993884,23.33071513657384,0.0,330,340,380,390,450,490,530,580,710,710,710
,Aggregated,3932,42,320,323.74844598279043,41.509600006975234,942.6581000443548,1530.0681586978637,280.53936366057593,2.996605613871869,320,340,360,380,430,480,550,630,830,940,940
