Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/items [GET],1022,0,330,339.4869481419111,58.05990006774664,841.3120000623167,4340.890410958904,72.9067401209779,0.0,330,350,390,400,460,520,610,690,820,840,840
GET,/items/:id [GET],1012,0,320,330.0799020770118,57.42960004135966,893.3838000521064,214.92292490118578,72.19336692997028,0.0,330,340,380,390,420,480,550,650,810,890,890
POST,/items/:id/reserve [POST],1164,34,350,358.54269346943175,74.450199957937,968.3511999901384,167.18814432989691,83.03663943328598,2.425468849425879,350,370,410,420,480,530,620,710,890,970,970
GET,/metrics/consistency [GET],179,0,340,352.04973910329085,140.34739998169243,697.3335000220686,4409.072625698324,12.769380119036246,0.0,340,370,400,410,480,500,570,670,700,700,700
POST,/reservations/:id/release [POST],308,0,350,361.923078897518,159.07950000837445,920.1752999797463,124.04545454545455,21.971894283034434,0.0,350,370,410,420,470,500,600,640,920,920,920
,Aggregated,3685,34,340,345.40825744947415,57.42960004135966,968.3511999901384,1540.2792401628224,262.87802088630485,2.425468849425879,340,360,390,400,460,510,600,680,890,970,970
