Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1787510336,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1787510337,5,,Aggregated,0.000000,0.000000,11,12,14,15,17,18,19,22,22,22,22,164,1,11,10.87358109610405,3.0187000520527363,22.229499998502433,1421.1097560975609
1787510338,5,,Aggregated,0.000000,0.000000,10,12,14,14,17,18,20,22,32,32,32,340,2,10,10.769476761753836,3.0187000520527363,32.437199959531426,1500.7558823529412
1787510339,5,,Aggregated,47.000000,0.000000,10,12,13,14,16,18,19,21,32,32,32,515,5,10,10.594348347682542,3.0187000520527363,32.437199959531426,1464.106796116505
1787510340,5,,Aggregated,108.500000,0.500000,11,12,14,14,17,18,19,21,32,32,32,682,6,10,10.769862900119373,3.0187000520527363,32.437199959531426,1485.5381231671554
1787510341,5,,Aggregated,129.666667,0.666667,10,12,14,14,17,18,20,22,32,32,32,849,7,10,10.8006976408285,3.0187000520527363,32.437199959531426,1494.2367491166078
1787510342,5,,Aggregated,140.500000,1.250000,10,12,14,14,17,18,21,22,28,32,32,1016,11,10,10.801516237368947,3.0187000520527363,32.437199959531426,1479.5009842519685
1787510343,5,,Aggregated,145.400000,1.200000,10,12,14,14,17,19,21,23,28,32,32,1192,11,10,10.841927430772179,3.0187000520527363,32.437199959531426,1473.5411073825503
1787510344,5,,Aggregated,149.000000,1.666667,11,12,14,15,17,19,21,23,28,32,32,1356,14,11,10.946117181318556,3.0187000520527363,32.437199959531426,1498.5567846607669
1787510345,5,,Aggregated,153.000000,1.571429,11,12,14,15,17,19,21,22,28,32,32,1526,19,11,10.925090562327622,3.0187000520527363,32.437199959531426,1474.4180865006554
1787510346,5,,Aggregated,154.250000,1.500000,10,12,14,15,17,19,21,22,28,32,32,1702,21,10,10.867742712682794,3.0187000520527363,32.437199959531426,1502.6950646298471
1787510347,5,,Aggregated,155.888889,1.777778,10,12,14,15,17,19,21,22,28,32,32,1881,22,10,10.845410471134965,3.0187000520527363,32.437199959531426,1496.8006379585327
1787510348,5,,Aggregated,157.100000,2.000000,10,12,14,15,17,19,20,22,28,32,32,2055,23,10,10.836263501522678,3.0187000520527363,32.437199959531426,1509.2102189781021
1787510349,5,,Aggregated,169.800000,2.100000,10,12,14,15,17,18,20,22,28,32,32,2225,26,10,10.82858246939487,3.0187000520527363,32.437199959531426,1499.6629213483145
1787510350,5,,Aggregated,170.900000,2.100000,10,12,14,15,17,18,20,22,28,32,32,2394,28,10,10.854038510694492,3.0187000520527363,32.437199959531426,1513.0108604845448
