Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1787510033,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1787510034,25,,Aggregated,0.000000,0.000000,74,79,86,88,96,100,110,120,130,130,130,264,3,73,74.13874280367357,39.15790002793074,133.73930007219315,1549.0719696969697
1787510035,50,,Aggregated,0.000000,0.000000,100,140,150,150,170,190,230,270,340,340,340,550,4,100,114.067778729368,39.15790002793074,338.48789997864515,1479.7072727272728
1787510036,50,,Aggregated,9.000000,0.000000,140,150,160,160,180,190,200,250,340,340,340,835,6,140,128.03887700896243,39.15790002793074,338.48789997864515,1516.111377245509
1787510037,50,,Aggregated,142.500000,1.500000,150,160,160,170,180,190,200,220,300,340,340,1127,11,150,136.20528447457872,39.15790002793074,338.48789997864515,1499.2315882874889
1787510038,50,,Aggregated,189.000000,1.333333,150,160,160,170,180,190,200,220,300,340,340,1416,13,150,139.99809131620182,39.15790002793074,338.48789997864515,1524.9096045197741
1787510039,50,,Aggregated,215.250000,1.500000,150,160,160,170,180,190,200,210,300,340,340,1711,13,150,142.18495201847713,39.15790002793074,338.48789997864515,1495.6002337814143
1787510040,50,,Aggregated,229.400000,2.200000,150,160,160,170,180,190,200,200,300,340,340,2002,13,150,143.88749166013818,39.15790002793074,338.48789997864515,1523.4245754245753
1787510041,50,,Aggregated,239.166667,2.166667,150,160,160,170,180,190,200,200,300,340,340,2307,17,150,144.74912427525643,39.15790002793074,338.48789997864515,1536.4750758560901
1787510042,50,,Aggregated,247.428571,1.857143,150,160,160,170,180,180,200,200,300,340,340,2602,22,150,145.83767713440386,39.15790002793074,338.48789997864515,1533.3136049192929
1787510043,50,,Aggregated,253.125000,1.625000,150,160,160,170,180,180,200,200,300,340,340,2913,29,150,145.69225894425344,39.15790002793074,338.48789997864515,1535.2475111568829
1787510044,50,,Aggregated,258.666667,1.888889,150,160,160,170,180,180,190,200,290,340,340,3209,31,150,146.58449598154604,39.15790002793074,338.48789997864515,1527.3508881271425
1787510045,50,,Aggregated,262.800000,2.200000,150,160,160,170,180,180,190,200,290,340,340,3502,33,150,147.4119385797876,39.15790002793074,338.48789997864515,1522.0568246716161
1787510046,50,,Aggregated,292.700000,2.900000,150,160,160,170,180,190,200,200,290,340,340,3777,34,150,148.45354506403316,39.15790002793074,338.48789997864515,1521.8522637013502
1787510047,50,,Aggregated,294.000000,2.800000,150,160,160,170,180,190,200,210,280,340,340,4075,38,150,149.0156026031148,39.15790002793074,338.48789997864515,1518.005644171779
