Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/items [GET],188,0,7,7.878718081554596,4.044899949803948,13.668400002643466,4330.478723404255,46.72278874430674,0.0,7,9,10,10,11,12,13,14,14,14,14
GET,/items/:id [GET],180,0,7,6.643900557860939,3.2205000752583146,16.346300020813942,214.57222222222222,44.73458496795326,0.0,7,7,8,8,10,11,11,12,16,16,16
POST,/items/:id/reserve [POST],243,9,12,12.334961321496179,4.21199994161725,31.012100051157176,166.64197530864197,60.391689706736905,2.2367292483976633,12,13,14,15,16,17,17,18,31,31,31
GET,/metrics/consistency [GET],34,0,10,10.992244125672562,7.25110003259033,20.248800050467253,4389.823529411765,8.449866049502283,0.0,10,12,13,14,15,16,20,20,20,20,20
POST,/reservations/:id/release [POST],65,0,13,13.01865076395468,4.555799998342991,19.10260005388409,121.36923076923077,16.154155682872013,0.0,13,14,15,16,16,17,19,19,19,19,19
,Aggregated,710,9,10,9.710486339155953,3.2205000752583146,31.012100051157176,1479.4225352112676,176.4530851513712,2.2367292483976633,10,11,12,13,15,16,17,18,31,31,31
