Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/items [GET],386,0,37,34.290632387138224,4.975000047124922,75.65440004691482,4336.606217616581,96.50514242633159,0.0,37,41,44,46,50,56,62,64,76,76,76
GET,/items/:id [GET],312,0,34,31.47539295418821,3.7999999476596713,71.28589996136725,214.7051282051282,78.0041565725789,0.0,34,40,42,44,47,50,54,57,71,71,71
POST,/items/:id/reserve [POST],388,11,52,47.29861932471827,8.998399949632585,107.41669998969883,166.88917525773195,97.00516907102761,2.7501465458281023,52,57,60,62,68,72,77,79,110,110,110
GET,/metrics/consistency [GET],49,0,48,45.681951016339724,13.453999999910593,67.9616000270471,4398.734693877551,12.250652795052455,0.0,48,53,56,57,65,67,68,68,68,68,68
POST,/reservations/:id/release [POST],104,0,56,52.5930221181345,13.555899960920215,120.97289995290339,123.16346153846153,26.001385524192965,0.0,56,60,62,64,71,77,79,87,120,120,120
,Aggregated,1239,11,41,39.642018483631475,3.7999999476596713,120.97289995290339,1641.6610169491526,309.7665063891835,2.7501465458281023,41,48,52,55,61,67,73,77,110,120,120
