Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1787509456,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1787509457,25,,Aggregated,0.000000,0.000000,63,69,73,75,82,88,97,110,120,120,120,297,7,63,65.58315791283744,42.46759996749461,123.6223999876529,1538.6565656565656
1787509458,50,,Aggregated,0.000000,0.000000,83,140,150,150,170,180,250,310,340,340,340,572,7,82,108.05348758634597,42.46759996749461,337.19160000327975,1555.0297202797203
1787509459,50,,Aggregated,200.000000,4.000000,150,160,170,170,180,180,210,280,340,340,340,849,8,150,126.86112791410065,42.46759996749461,337.19160000327975,1473.9081272084807
1787509460,50,,Aggregated,239.000000,3.500000,150,160,170,170,180,190,200,250,340,340,340,1120,12,150,136.3560700875366,42.46759996749461,337.19160000327975,1463.236607142857
1787509461,50,,Aggregated,254.000000,2.666667,160,170,170,180,180,190,200,240,340,340,340,1387,15,160,143.0382289102525,42.46759996749461,337.19160000327975,1466.141312184571
1787509462,50,,Aggregated,258.500000,2.750000,160,170,170,180,180,190,200,210,340,340,340,1662,22,160,146.84296955451734,42.46759996749461,337.19160000327975,1461.8598074608906
1787509463,50,,Aggregated,260.400000,2.800000,160,170,170,180,180,190,200,210,340,340,340,1953,23,160,148.27239124416252,42.46759996749461,337.19160000327975,1465.5647721454172
1787509464,50,,Aggregated,262.500000,3.000000,160,170,170,180,180,190,200,210,320,340,340,2234,25,160,150.12863585493014,42.46759996749461,337.19160000327975,1472.0402864816472
1787509465,50,,Aggregated,266.571429,3.285714,160,170,170,180,180,190,200,210,320,340,340,2521,27,160,151.34453847697716,42.46759996749461,337.19160000327975,1493.7754859182864
1787509466,50,,Aggregated,268.250000,2.875000,160,170,170,170,180,190,200,210,320,340,340,2817,29,160,151.49287255932165,42.46759996749461,337.19160000327975,1511.550230741924
1787509467,50,,Aggregated,269.111111,3.000000,160,170,170,170,180,190,200,200,320,340,340,3113,31,160,151.7664884676911,42.46759996749461,337.19160000327975,1502.7777063925473
1787509468,50,,Aggregated,271.800000,2.800000,160,170,170,170,180,190,200,200,320,340,340,3393,33,160,152.5039993517275,42.46759996749461,337.19160000327975,1496.9890951959917
1787509469,50,,Aggregated,281.700000,2.700000,160,170,170,170,180,190,200,210,320,340,340,3666,35,160,153.56627553204746,42.46759996749461,337.19160000327975,1489.9408074195308
1787509470,50,,Aggregated,281.700000,2.500000,160,170,170,180,190,190,200,210,320,340,340,3925,37,160,155.0045563061099,42.46759996749461,337.19160000327975,1493.883821656051
