Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/items [GET],1154,0,43,41.81240511256346,5.554900038987398,100.3101000096649,4340.842287694974,82.25061560171441,0.0,43,47,49,50,54,59,64,68,100,100,100
GET,/items/:id [GET],1158,0,40,39.13536036376229,4.541300004348159,96.86119994148612,214.97754749568222,82.53571305613977,0.0,40,43,45,47,51,55,62,67,94,97,97
POST,/items/:id/reserve [POST],1348,40,56,54.898598070397355,4.7559000086039305,120.06629991810769,167.3152818991098,96.07784214134405,2.850974544253533,56,60,63,64,69,74,81,89,120,120,120
GET,/metrics/consistency [GET],201,0,55,53.8820771092725,12.329800054430962,82.55129994358867,4413.218905472637,14.326147084874002,0.0,55,59,61,63,67,74,77,82,83,83,83
POST,/reservations/:id/release [POST],375,0,62,61.07711173283557,15.919400029815733,124.1133000003174,123.70933333333333,26.727886352376867,0.0,62,66,69,71,75,78,85,95,120,120,120
,Aggregated,4236,40,47,47.523084843911164,4.541300004348159,124.1133000003174,1514.9350802644003,301.9182042364491,2.850974544253533,47,54,58,60,66,71,77,82,120,120,120
