Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1787509504,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1787509505,50,,Aggregated,0.000000,0.000000,160,180,190,200,220,300,360,370,380,380,380,234,0,160,172.84935298992687,50.28150009457022,384.98569990042597,1425.320512820513
1787509506,100,,Aggregated,0.000000,0.000000,210,260,300,330,400,630,890,910,960,960,960,447,2,210,259.38935212528446,50.28150009457022,960.0179999833927,1447.2460850111856
1787509507,100,,Aggregated,128.000000,0.000000,300,400,420,430,520,630,890,950,1100,1100,1100,657,3,300,324.9732025858593,50.28150009457022,1082.269800012,1518.8721461187215
1787509508,100,,Aggregated,176.500000,1.000000,380,440,480,500,570,680,890,940,1100,1100,1100,844,4,380,366.4961816322045,50.28150009457022,1082.269800012,1563.0651658767772
1787509509,100,,Aggregated,189.333333,1.000000,390,440,480,500,560,650,830,930,1000,1100,1100,1069,5,390,379.5410812888172,50.28150009457022,1082.269800012,1529.8540692235733
1787509510,100,,Aggregated,189.500000,1.000000,410,460,490,510,590,660,810,910,1000,1100,1100,1262,8,410,397.5112949270702,50.28150009457022,1082.269800012,1532.0784469096673
1787509511,100,,Aggregated,195.400000,1.000000,410,460,490,510,580,660,780,890,1000,1100,1100,1503,10,410,403.297393211518,50.28150009457022,1082.269800012,1529.596141051231
1787509512,100,,Aggregated,195.666667,1.000000,400,450,480,500,560,640,740,890,1000,1100,1100,1775,13,400,396.26797571653685,50.28150009457022,1082.269800012,1513.6095774647888
1787509513,100,,Aggregated,197.714286,1.285714,380,440,470,490,550,630,730,870,1000,1100,1100,2034,15,380,392.00241076561963,50.28150009457022,1082.269800012,1507.6892822025566
1787509514,100,,Aggregated,206.875000,1.500000,380,430,460,490,550,620,720,860,1000,1100,1100,2291,19,380,389.92806748062856,50.28150009457022,1082.269800012,1508.4622435617634
1787509515,100,,Aggregated,213.000000,1.555556,370,430,460,480,540,620,720,820,1000,1100,1100,2554,21,370,388.2316427167958,50.28150009457022,1082.269800012,1525.1851996867658
1787509516,100,,Aggregated,217.600000,1.800000,360,420,450,470,540,610,710,800,1000,1100,1100,2836,25,360,383.6625950977522,50.28150009457022,1082.269800012,1515.4294781382227
1787509517,100,,Aggregated,230.500000,2.000000,360,420,450,470,530,610,700,800,1000,1100,1100,3071,26,360,384.2789753819645,50.28150009457022,1082.269800012,1516.4969065450994
1787509518,100,,Aggregated,235.600000,2.100000,370,420,450,470,530,610,700,780,1000,1100,1100,3312,28,370,386.273787438671,50.28150009457022,1082.269800012,1528.8496376811595
