Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1787509632,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1787509633,50,,Aggregated,0.000000,0.000000,190,220,240,250,280,310,350,380,410,410,410,209,0,190,196.7878760753253,53.94260003231466,413.0516001023352,1515.2918660287082
1787509634,100,,Aggregated,0.000000,0.000000,230,270,340,380,440,680,820,890,920,920,920,414,1,220,280.041457731153,53.94260003231466,919.6436000056565,1598.2463768115942
1787509635,100,,Aggregated,121.000000,0.000000,330,420,440,460,550,660,810,890,1100,1100,1100,617,2,330,343.7279740675251,53.94260003231466,1065.042500034906,1637.5688816855754
1787509636,100,,Aggregated,167.500000,0.500000,350,410,430,450,530,630,790,890,1100,1100,1100,893,3,350,353.19757737920173,53.94260003231466,1065.042500034906,1580.2911534154534
1787509637,100,,Aggregated,179.666667,0.666667,330,390,420,440,510,580,750,820,1000,1100,1100,1170,5,330,350.7957770941882,53.94260003231466,1065.042500034906,1520.1376068376069
1787509638,100,,Aggregated,195.500000,0.500000,350,390,420,440,500,560,690,810,1000,1100,1100,1421,9,350,356.8193788167003,53.94260003231466,1065.042500034906,1521.435608726249
1787509639,100,,Aggregated,213.000000,0.800000,350,400,430,450,510,580,680,800,1000,1100,1100,1642,11,350,363.03426230132885,53.94260003231466,1065.042500034906,1526.1644336175395
1787509640,100,,Aggregated,219.333333,1.333333,360,410,430,450,520,580,690,810,1000,1100,1100,1883,11,360,372.00778741291833,53.94260003231466,1065.042500034906,1535.9750398300584
1787509641,100,,Aggregated,223.857143,1.285714,360,400,430,450,510,570,680,800,1000,1100,1100,2147,12,360,370.91270195615,53.94260003231466,1065.042500034906,1530.834653004192
1787509642,100,,Aggregated,221.750000,1.375000,360,400,430,450,500,570,670,790,1000,1100,1100,2389,13,360,372.4795995393102,53.94260003231466,1065.042500034906,1542.747593135203
1787509643,100,,Aggregated,226.777778,1.333333,360,400,430,450,500,570,670,770,1000,1100,1100,2635,17,360,373.72470671722783,53.94260003231466,1065.042500034906,1520.4470588235295
1787509644,100,,Aggregated,229.300000,1.200000,360,410,430,450,510,570,660,760,1000,1100,1100,2878,17,360,377.26691108392106,53.94260003231466,1065.042500034906,1514.6612230715775
1787509645,100,,Aggregated,241.900000,1.600000,370,410,430,450,510,570,660,760,1000,1100,1100,3103,21,370,378.9196689973702,53.94260003231466,1065.042500034906,1506.8108282307444
1787509646,100,,Aggregated,243.500000,1.600000,370,410,440,460,510,580,670,760,1000,1100,1100,3318,23,370,384.0995166962854,53.94260003231466,1065.042500034906,1505.1959011452682
