Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1787509440,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1787509441,10,,Aggregated,0.000000,0.000000,19,24,26,27,31,33,35,38,45,45,45,276,1,19,20.169034053612016,4.963699961081147,44.98430003877729,1412.7246376811595
1787509442,20,,Aggregated,0.000000,0.000000,35,46,51,54,61,66,72,74,81,81,81,572,4,35,36.23306608052234,4.963699961081147,81.4377999631688,1452.9965034965035
1787509443,20,,Aggregated,181.000000,0.000000,45,51,55,59,64,68,73,76,110,110,110,857,7,45,41.768415984257516,4.963699961081147,111.44929996225983,1492.2333722287049
1787509444,20,,Aggregated,234.000000,1.500000,47,54,57,60,65,70,77,82,88,110,110,1149,9,47,44.694953698286376,4.963699961081147,111.44929996225983,1511.154046997389
1787509445,20,,Aggregated,256.000000,2.000000,48,54,58,61,67,71,77,82,88,110,110,1441,9,48,46.466936085952895,4.963699961081147,111.44929996225983,1505.2428868841082
1787509446,20,,Aggregated,265.000000,2.250000,49,55,60,62,68,72,79,83,88,110,110,1721,13,49,48.005113248425964,4.963699961081147,111.44929996225983,1520.472399767577
1787509447,20,,Aggregated,268.200000,1.800000,50,56,60,63,69,73,80,83,95,110,110,2007,15,50,48.87040702655808,4.963699961081147,111.44929996225983,1514.435475834579
1787509448,20,,Aggregated,270.833333,1.833333,50,56,60,63,69,73,80,83,96,110,110,2307,20,50,49.22279406242649,4.963699961081147,111.44929996225983,1505.8638925010837
1787509449,20,,Aggregated,272.285714,1.857143,50,57,61,63,69,74,81,83,96,110,110,2581,21,50,50.033972647145006,4.963699961081147,111.44929996225983,1502.6048043394032
1787509450,20,,Aggregated,274.000000,2.125000,51,57,62,64,70,75,83,86,110,120,120,2833,23,51,51.04930268348603,4.963699961081147,118.69300005491823,1507.2484998235086
1787509451,20,,Aggregated,276.000000,2.333333,52,58,63,65,71,78,85,91,120,140,140,3092,29,52,52.010186999049196,4.963699961081147,135.06719993893057,1495.67723156533
1787509452,20,,Aggregated,274.100000,2.300000,52,58,63,65,71,78,85,90,120,140,140,3380,34,52,52.147236716046315,4.963699961081147,135.06719993893057,1491.2103550295858
1787509453,20,,Aggregated,282.400000,2.800000,52,59,63,65,72,78,84,88,120,140,140,3652,37,52,52.593366457414604,4.963699961081147,135.06719993893057,1487.343921139102
1787509454,20,,Aggregated,280.300000,2.800000,52,59,63,65,72,78,84,88,120,140,140,3945,37,52,52.60137647705528,4.963699961081147,135.06719993893057,1489.7214195183776
