Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/items [GET],1051,0,47,46.40403568142534,5.529699963517487,79.07970005180687,4341.608943862988,74.93239079931922,0.0,47,51,53,55,60,63,67,72,78,79,79
GET,/items/:id [GET],1091,0,45,43.45021594952157,4.963699961081147,87.21090003382415,214.96883593033914,77.78424201908399,0.0,45,48,50,51,56,60,64,66,73,87,87
POST,/items/:id/reserve [POST],1249,37,62,60.798145635549375,10.159999947063625,135.06719993893057,167.24099279423538,89.04905433715481,2.6379623782824084,62,66,70,71,77,83,87,97,120,140,140
GET,/metrics/consistency [GET],187,0,59,58.918316582750705,10.161699960008264,92.05849992576987,4412.155080213904,13.332404452400281,0.0,59,64,66,68,74,78,84,90,92,92,92
POST,/reservations/:id/release [POST],367,0,67,66.43867574959526,19.178699934855103,118.69300005491823,123.79291553133515,26.165734941341725,0.0,67,72,75,78,83,88,97,110,120,120,120
,Aggregated,3945,37,52,52.60137647705528,4.963699961081147,135.06719993893057,1489.7214195183776,281.2638265493,2.6379623782824084,52,59,63,65,72,78,84,88,120,140,140
