Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/items [GET],568,0,8,8.392211441467122,4.78710001334548,21.875200094655156,4147.781690140845,49.880798993206966,0.0,8,9,10,10,11,13,15,17,22,22,22
GET,/items/:id [GET],552,24,7,7.209234237434694,3.4463999327272177,21.68020000681281,208.53804347826087,48.47570606382086,2.107639394079168,7,8,9,9,10,11,12,14,22,22,22
POST,/items/:id/reserve [POST],635,64,12,12.633880783664429,4.755800007842481,64.6484000608325,161.53543307086613,55.76462563501131,5.620371717544447,12,14,14,15,16,18,21,23,65,65,65
GET,/metrics/consistency [GET],81,1,12,12.726212348673998,8.370200055651367,18.083199975080788,4224.765432098766,7.113282955017191,0.08781830808663199,12,14,15,15,16,17,18,18,18,18,18
POST,/reservations/:id/release [POST],163,1,14,14.985649080152847,5.545699968934059,75.33899997361004,121.15337423312883,14.314384218121013,0.08781830808663199,14,15,16,16,18,19,30,65,75,75,75
,Aggregated,1999,90,9,10.126198947349524,3.4463999327272177,75.33899997361004,1468.5252626313156,175.54879786517733,7.903647727796879,9,11,12,13,15,17,19,21,65,75,75
