Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1787509842,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1787509843,5,,Aggregated,0.000000,0.000000,9,11,12,12,13,15,16,18,18,18,18,181,2,9,9.23498950317214,3.2771999249234796,18.310200073756278,1647.4309392265193
1787509844,5,,Aggregated,0.000000,0.000000,10,11,12,12,14,16,18,20,22,22,22,366,5,10,9.554991253672036,3.2771999249234796,22.072499967180192,1664.551912568306
1787509845,5,,Aggregated,130.000000,1.000000,9,11,12,13,15,16,18,20,22,22,22,555,7,9,9.6182001796593,3.2771999249234796,22.072499967180192,1601.5945945945946
1787509846,5,,Aggregated,156.000000,2.500000,10,11,12,13,15,16,18,19,22,22,22,727,8,10,9.794985693097985,3.2771999249234796,22.072499967180192,1500.8005502063274
1787509847,5,,Aggregated,164.666667,2.333333,10,11,13,13,15,16,18,19,22,22,22,904,10,10,9.911383405215503,3.2771999249234796,22.072499967180192,1463.4380530973451
1787509848,5,,Aggregated,168.250000,2.000000,10,11,12,13,15,16,18,19,22,22,22,1087,11,10,9.807107357519037,3.2771999249234796,22.072499967180192,1481.4434222631094
1787509849,5,,Aggregated,169.000000,1.800000,10,11,12,13,15,16,17,19,22,22,22,1269,13,10,9.738334355794386,3.2771999249234796,22.072499967180192,1459.1213553979512
1787509850,5,,Aggregated,171.000000,1.666667,10,11,12,13,15,16,17,19,22,22,22,1439,17,10,9.807662263592217,3.2771999249234796,22.072499967180192,1470.1389854065324
1787509851,5,,Aggregated,173.142857,1.714286,10,11,12,13,15,16,17,19,22,22,22,1617,18,10,9.794324487934423,3.2771999249234796,22.072499967180192,1475.417439703154
1787509852,5,,Aggregated,173.250000,1.750000,10,11,12,13,15,16,18,19,22,22,22,1787,22,10,9.901796809421612,3.2771999249234796,22.072499967180192,1466.6978175713487
1787509853,5,,Aggregated,173.111111,2.000000,10,11,12,13,15,16,18,19,22,22,22,1967,23,10,9.868959888158225,3.2771999249234796,22.072499967180192,1495.7244534824606
1787509854,5,,Aggregated,172.900000,2.000000,10,11,12,13,15,16,18,19,22,22,22,2140,23,10,9.927510935051593,3.2771999249234796,22.072499967180192,1483.0364485981308
1787509855,5,,Aggregated,177.300000,2.100000,10,11,12,13,15,16,18,19,22,22,22,2321,27,10,9.904318354461697,3.2771999249234796,22.072499967180192,1477.025850926325
1787509856,5,,Aggregated,176.400000,1.800000,10,11,12,13,15,16,18,19,23,24,24,2488,28,10,9.973534445766468,3.2771999249234796,23.69539998471737,1465.548231511254
