Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1787509889,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1787509890,25,,Aggregated,0.000000,0.000000,59,64,68,71,78,82,83,88,100,100,100,314,3,59,60.70650477484343,35.842300043441355,101.01179999765009,1638.1687898089172
1787509891,50,,Aggregated,0.000000,0.000000,78,140,140,150,160,170,220,280,320,320,320,607,4,78,102.35354760999269,35.842300043441355,317.2515999758616,1552.1202635914333
1787509892,50,,Aggregated,73.000000,0.000000,130,140,150,150,160,170,190,240,320,320,320,911,5,130,116.65880965883204,35.842300043441355,317.2515999758616,1528.6783754116357
1787509893,50,,Aggregated,187.000000,1.500000,140,140,150,150,160,170,180,220,310,320,320,1234,7,140,122.74599416516163,35.842300043441355,317.2515999758616,1487.4959481361427
1787509894,50,,Aggregated,227.333333,1.333333,140,150,150,150,160,170,180,210,310,320,320,1551,8,140,127.23101869843681,35.842300043441355,317.2515999758616,1491.909090909091
1787509895,50,,Aggregated,247.250000,1.250000,140,140,150,150,160,170,180,190,310,320,320,1867,13,140,129.41421799815146,35.842300043441355,317.2515999758616,1487.0573111944295
1787509896,50,,Aggregated,260.400000,1.400000,140,150,150,150,160,170,180,190,310,320,320,2182,19,140,131.10949858041621,35.842300043441355,317.2515999758616,1480.3978001833182
1787509897,50,,Aggregated,270.833333,1.666667,140,150,150,150,160,170,180,190,310,320,320,2479,22,140,133.7625853177374,35.842300043441355,317.2515999758616,1486.1653892698669
1787509898,50,,Aggregated,277.571429,2.285714,140,150,150,160,160,170,180,190,310,320,320,2780,25,140,135.42140093602728,35.842300043441355,317.2515999758616,1500.926618705036
1787509899,50,,Aggregated,281.875000,2.625000,140,150,150,160,170,170,180,190,300,320,320,3077,26,140,137.1974100429988,35.842300043441355,317.2515999758616,1491.2632434189145
1787509900,50,,Aggregated,283.666667,2.555556,140,150,150,160,170,170,180,190,300,320,320,3385,28,140,138.1404960125979,35.842300043441355,317.2515999758616,1496.4469719350075
1787509901,50,,Aggregated,284.900000,2.500000,140,150,160,160,170,170,180,190,300,320,320,3690,30,140,139.3065724939267,35.842300043441355,317.2515999758616,1499.7631436314364
1787509902,50,,Aggregated,307.900000,2.700000,140,150,160,160,170,180,180,190,300,320,320,3986,37,140,140.47404691484434,35.842300043441355,317.2515999758616,1496.0461615654792
1787509903,50,,Aggregated,307.700000,2.600000,140,150,160,160,170,180,180,190,290,320,320,4291,41,140,140.87771694287133,35.842300043441355,317.2515999758616,1493.016080167793
