Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/items [GET],881,0,380,385.7472182746245,57.66599997878075,924.8080999823287,4340.5981838819525,62.75880276702599,0.0,380,420,440,460,530,570,650,710,920,920,920
GET,/items/:id [GET],936,0,370,382.066763140103,61.328100040555,875.6928999209777,214.92948717948718,66.6767756979981,0.0,370,410,440,450,520,580,660,710,880,880,880
POST,/items/:id/reserve [POST],1053,28,390,397.96326106528295,70.4285999527201,981.0264999978244,167.14814814814815,75.01137266024786,1.9946044012221653,390,430,450,480,540,600,670,760,910,980,980
GET,/metrics/consistency [GET],138,0,390,403.5283731924289,63.50319995544851,652.7259000577033,4408.905797101449,9.830550263166387,0.0,390,440,470,480,550,580,640,640,650,650,650
POST,/reservations/:id/release [POST],246,0,410,421.88882804523047,176.90449999645352,747.7603000588715,123.6178861788618,17.524024382166168,0.0,420,450,470,500,560,640,720,730,750,750,750
,Aggregated,3254,28,390,392.128048770899,57.66599997878075,981.0264999978244,1487.4268592501537,231.8015257706045,1.9946044012221653,390,420,450,470,530,590,660,740,890,980,980
