Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1787509762,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1787509763,25,,Aggregated,0.000000,0.000000,76,84,91,95,110,140,160,160,160,160,160,240,3,76,79.93562875150626,40.69199995137751,163.96230005193502,1443.6541666666667
1787509764,50,,Aggregated,0.000000,0.000000,130,160,180,180,200,230,340,420,450,450,450,475,5,130,132.14501726612644,40.69199995137751,445.6553999334574,1614.8315789473684
1787509765,50,,Aggregated,2.000000,0.000000,140,160,170,180,190,200,270,360,450,450,450,785,6,140,138.05117477828958,40.69199995137751,445.6553999334574,1632.0904458598727
1787509766,50,,Aggregated,124.000000,1.500000,140,150,160,170,190,200,230,330,440,450,450,1104,7,140,139.31350833308238,40.69199995137751,445.6553999334574,1614.060688405797
1787509767,50,,Aggregated,162.333333,1.666667,140,150,160,160,180,190,210,290,440,450,450,1409,12,140,140.0282823268656,40.69199995137751,445.6553999334574,1617.8914123491838
1787509768,50,,Aggregated,199.250000,1.500000,140,150,160,160,180,190,210,260,440,450,450,1718,15,140,141.82061821789338,40.69199995137751,445.6553999334574,1599.3573923166473
1787509769,50,,Aggregated,222.600000,1.400000,140,150,160,160,170,190,200,250,430,450,450,2042,20,140,141.38863565027165,40.69199995137751,445.6553999334574,1556.4691478942214
1787509770,50,,Aggregated,237.666667,2.000000,140,150,160,160,170,190,200,230,430,450,450,2363,21,140,140.99618027838426,40.69199995137751,445.6553999334574,1569.334320778671
1787509771,50,,Aggregated,246.428571,2.142857,140,150,150,160,170,180,200,210,430,450,450,2684,22,140,140.91493274907072,40.69199995137751,445.6553999334574,1555.767138599106
1787509772,50,,Aggregated,257.125000,2.500000,140,150,150,160,170,180,200,210,420,450,450,3004,34,140,140.79557157100052,40.69199995137751,445.6553999334574,1544.0266311584553
1787509773,50,,Aggregated,263.888889,2.333333,140,150,150,160,170,180,200,210,420,450,450,3312,37,140,141.31314359883837,40.69199995137751,445.6553999334574,1530.4559178743962
1787509774,50,,Aggregated,269.900000,2.200000,140,150,150,160,170,180,190,210,420,450,450,3629,40,140,141.59879804351212,40.69199995137751,445.6553999334574,1536.717828602921
1787509775,50,,Aggregated,301.200000,3.400000,140,150,150,160,170,180,190,200,420,450,450,3942,42,140,141.88271740244494,40.69199995137751,445.6553999334574,1523.3302891933029
1787509776,50,,Aggregated,307.900000,3.500000,140,150,150,160,170,180,190,200,420,450,450,4248,45,140,142.22443469829872,40.69199995137751,445.6553999334574,1509.9159604519773
