Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1787509858,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1787509859,10,,Aggregated,0.000000,0.000000,17,21,24,25,28,32,36,37,38,38,38,283,1,17,18.451276323313795,4.967199987731874,37.780300015583634,1385.4593639575971
1787509860,20,,Aggregated,0.000000,0.000000,34,43,49,54,63,70,75,80,130,130,130,576,3,33,34.81136510486572,4.967199987731874,127.9668000061065,1421.842013888889
1787509861,20,,Aggregated,255.000000,1.000000,41,49,55,58,66,70,76,78,130,130,130,878,6,41,40.22989738035145,4.967199987731874,127.9668000061065,1450.378132118451
1787509862,20,,Aggregated,274.500000,1.500000,44,52,56,59,66,70,76,79,95,130,130,1181,9,44,43.03212396254026,4.967199987731874,127.9668000061065,1459.2286198137172
1787509863,20,,Aggregated,282.000000,2.000000,44,51,56,58,64,69,75,78,95,130,130,1498,13,44,43.796097864325375,4.967199987731874,127.9668000061065,1428.409212283044
1787509864,20,,Aggregated,287.500000,2.250000,45,51,56,58,64,68,74,77,95,130,130,1815,15,45,44.50535691515145,4.967199987731874,127.9668000061065,1449.7013774104682
1787509865,20,,Aggregated,292.800000,2.400000,46,52,56,58,64,69,75,78,89,130,130,2113,18,46,45.29373095155078,4.967199987731874,127.9668000061065,1458.5115948887837
1787509866,20,,Aggregated,296.833333,2.500000,46,52,56,58,64,70,75,78,89,130,130,2425,21,46,45.780757855739175,4.967199987731874,127.9668000061065,1469.8729896907216
1787509867,20,,Aggregated,297.428571,2.428571,46,52,56,58,64,69,75,77,89,130,130,2739,27,46,46.04712424255084,4.967199987731874,127.9668000061065,1476.0580503833517
1787509868,20,,Aggregated,298.375000,2.625000,46,52,56,58,64,69,75,78,88,130,130,3055,34,46,46.24225139079094,4.967199987731874,127.9668000061065,1496.5639934533551
1787509869,20,,Aggregated,300.222222,3.000000,47,53,56,59,64,69,75,78,88,130,130,3351,38,47,46.73874037574017,4.967199987731874,127.9668000061065,1483.6233960011937
1787509870,20,,Aggregated,302.100000,3.300000,47,53,56,58,64,69,74,77,88,130,130,3667,41,47,46.81762983376896,4.967199987731874,127.9668000061065,1479.571038996455
1787509871,20,,Aggregated,306.000000,3.700000,47,53,56,59,64,69,74,77,88,130,130,3971,43,47,46.99334510197139,4.967199987731874,127.9668000061065,1482.0382775119617
1787509872,20,,Aggregated,307.700000,3.800000,47,53,56,58,64,69,74,77,88,130,130,4287,45,47,47.031897550754216,4.967199987731874,127.9668000061065,1488.4075110800093
