Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/items [GET],192,0,8,8.22808853930231,4.335000063292682,14.26480000372976,4330.958333333333,48.04353271629531,0.0,8,9,10,10,11,12,13,14,14,14,14
GET,/items/:id [GET],183,0,7,6.971739892226954,3.361299983225763,17.23819994367659,214.5136612021858,45.79149212021897,0.0,7,8,8,9,10,10,12,13,17,17,17
POST,/items/:id/reserve [POST],230,6,12,12.259141304631434,4.044999950565398,18.389999982900918,166.73043478260868,57.552148566395424,1.5013603973842284,12,13,14,15,16,17,18,18,18,18,18
GET,/metrics/consistency [GET],31,0,12,12.549912894985848,8.649399969726801,16.982999979518354,4386.741935483871,7.757028719818513,0.0,12,14,14,14,15,16,17,17,17,17,17
POST,/reservations/:id/release [POST],65,0,14,13.58513232284727,4.971600021235645,20.721400040201843,121.84615384615384,16.26473763832914,0.0,14,15,16,16,17,18,19,21,21,21,21
,Aggregated,701,6,10,9.910563196317318,3.361299983225763,20.721400040201843,1502.2211126961483,175.40893976105735,1.5013603973842284,10,11,12,13,15,16,17,18,21,21,21
