Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/items [GET],690,0,8,8.745897391075403,4.230999969877303,27.685799985192716,4339.655072463768,49.14308446962798,0.0,8,10,10,11,12,14,16,19,28,28,28
GET,/items/:id [GET],593,0,7,7.202342833811652,3.1859000446274877,27.001700014807284,214.858347386172,42.23456389925999,0.0,7,8,8,9,10,11,14,18,27,27,27
POST,/items/:id/reserve [POST],770,33,12,12.776912986482312,4.259500070475042,30.60259995982051,166.89220779220778,54.84083339364282,2.3503214311561207,12,14,15,15,17,18,20,22,31,31,31
GET,/metrics/consistency [GET],127,0,12,12.911936222377607,7.782600005157292,31.332800048403442,4407.031496062992,9.045176416873556,0.0,12,14,15,15,17,19,21,22,31,31,31
POST,/reservations/:id/release [POST],241,0,14,14.677533609850556,5.26549993082881,29.711300041526556,123.36929460580913,17.1644686335947,0.0,14,16,16,17,19,20,22,27,30,30,30
,Aggregated,2421,33,10,10.458894258612004,3.1859000446274877,31.332800048403442,1585.9995869475424,172.42812681299904,2.3503214311561207,10,12,13,14,16,17,20,22,30,31,31
