Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1787509794,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1787509795,50,,Aggregated,0.000000,0.000000,140,150,160,160,180,270,350,370,390,390,390,269,0,140,155.36298884726284,78.69370002299547,386.16199989337474,1587.5762081784387
1787509796,100,,Aggregated,0.000000,0.000000,160,230,270,290,360,460,690,720,940,940,940,559,1,160,221.03592808535805,78.69370002299547,935.1325000170618,1573.5026833631484
1787509797,100,,Aggregated,66.000000,0.000000,250,300,310,320,390,490,610,710,940,940,940,857,5,250,256.85699498134176,78.69370002299547,935.1325000170618,1614.850641773629
1787509798,100,,Aggregated,184.000000,0.500000,290,300,320,340,390,450,550,690,930,940,940,1152,7,290,272.41009001661746,78.69370002299547,935.1325000170618,1628.4652777777778
1787509799,100,,Aggregated,220.000000,0.666667,290,310,320,350,390,450,530,660,930,940,940,1452,7,290,282.37435234019136,78.69370002299547,935.1325000170618,1649.0502754820936
1787509800,100,,Aggregated,239.500000,1.500000,300,310,330,350,390,450,530,630,930,940,940,1746,9,300,289.1938661505577,78.69370002299547,935.1325000170618,1629.1013745704468
1787509801,100,,Aggregated,251.200000,1.400000,300,310,340,360,400,450,530,610,760,940,940,2039,13,300,294.60111123045186,78.69370002299547,935.1325000170618,1590.747915644924
1787509802,100,,Aggregated,259.666667,1.500000,300,320,350,360,410,460,520,600,760,940,940,2318,15,300,299.9251138908982,78.69370002299547,935.1325000170618,1580.9896462467646
1787509803,100,,Aggregated,264.285714,1.428571,300,320,350,360,410,460,530,600,760,940,940,2609,21,300,303.5003507465029,78.69370002299547,935.1325000170618,1586.2180912226906
1787509804,100,,Aggregated,267.000000,1.875000,300,320,350,360,410,460,510,590,760,940,940,2916,26,300,304.6381622763665,78.69370002299547,935.1325000170618,1590.156378600823
1787509805,100,,Aggregated,268.444444,2.111111,300,320,350,360,410,460,510,590,750,940,940,3207,28,300,306.6673908630005,78.69370002299547,935.1325000170618,1578.2806361085127
1787509806,100,,Aggregated,271.300000,2.200000,300,320,350,360,410,460,520,600,760,940,940,3494,29,300,308.4883983393251,78.69370002299547,935.1325000170618,1576.8030910131654
1787509807,100,,Aggregated,294.400000,2.700000,300,320,350,360,410,460,510,600,760,940,940,3793,30,300,309.7346111249182,78.69370002299547,935.1325000170618,1557.006327445294
1787509808,100,,Aggregated,293.600000,2.700000,300,320,350,360,410,450,510,580,750,940,940,4107,33,300,309.11368278428023,78.69370002299547,935.1325000170618,1543.399561723886
