Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/items [GET],922,0,370,382.1498857914125,60.86389999836683,957.2128000436351,4341.096529284165,65.73254485407,0.0,370,410,440,470,520,580,680,720,960,960,960
GET,/items/:id [GET],939,0,360,376.7640585708605,50.28150009457022,1034.3155999435112,214.9744408945687,66.94453320821229,0.0,360,410,440,460,530,590,690,760,1000,1000,1000
POST,/items/:id/reserve [POST],1045,28,370,390.51868641040505,64.77860000450164,1082.269800012,167.10526315789474,74.50163706345243,1.9962161127049456,370,420,450,470,540,620,740,870,1000,1100,1100
GET,/metrics/consistency [GET],148,0,390,403.4528810762158,128.65500000771135,903.9362999610603,4409.5675675675675,10.55142802429757,0.0,400,430,470,490,540,590,720,740,900,900,900
POST,/reservations/:id/release [POST],258,0,390,408.57397132172326,163.68110000621527,939.73530002404,123.86434108527132,18.393705609924144,0.0,400,440,460,480,540,630,710,730,940,940,940
,Aggregated,3312,28,370,386.273787438671,50.28150009457022,1082.269800012,1528.8496376811595,236.12384875995645,1.9962161127049456,370,420,450,470,530,610,700,780,1000,1100,1100
